,vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,km_per_year,power_to_engine_ratio,efficiency_score,is_premium_brand,is_popular_brand,brand_encoded,seller_type_encoded,fuel_type_encoded,transmission_type_encoded,age_category_encoded,mileage_category_encoded,engine_category_encoded,power_category_encoded,fuel_efficiency_encoded
201,4,50000,24.3,1248,88.5,5,700000,10000.0,0.07085668534827862,19.471153846153847,0,0,13,1,0,0,1,1,1,1,2
202,5,70000,25.32,1198,77.0,6,310000,11666.666666666666,0.06422018348623854,21.135225375626046,0,0,13,1,0,0,1,2,1,1,3
203,8,90000,22.54,1396,88.76,5,285000,10000.0,0.06353614889047961,16.146131805157594,0,0,13,1,0,0,2,2,1,1,2
204,7,120000,23.4,1248,74.0,5,450000,15000.0,0.059247397918334666,18.75,0,0,13,1,0,0,1,3,1,0,2
205,4,80000,19.67,1582,126.2,5,1100000,16000.0,0.07972204674668351,12.433628318584072,0,0,13,1,0,0,1,2,2,2,1
206,7,66100,26.0,1498,98.6,5,530000,8262.5,0.0657771847898599,17.356475300400533,0,0,13,1,0,0,1,2,1,1,3
207,4,50000,28.4,1248,74.02,5,680000,10000.0,0.05926341072858286,22.756410256410255,0,0,13,1,0,0,1,1,1,0,3
208,4,55000,18.6,1197,81.83,5,650000,11000.0,0.06830550918196995,15.538847117794486,0,0,13,1,0,0,1,1,1,1,1
209,9,110699,20.36,1197,78.9,5,194000,11069.9,0.06585976627712856,17.009189640768586,0,0,13,1,0,0,2,3,1,1,2
210,2,5000,21.4,1197,83.1,5,686000,1666.6666666666667,0.06936560934891485,17.878028404344192,0,0,13,1,0,0,0,0,1,1,2
211,5,50000,22.74,796,47.3,5,200000,8333.333333333334,0.059347553324968626,28.567839195979897,0,0,13,1,0,0,1,1,0,0,2
212,11,44000,19.1,1197,85.8,5,250000,3666.6666666666665,0.07161936560934891,15.95655806182122,0,0,13,1,0,0,2,1,1,1,1
213,3,90000,24.3,1248,88.5,5,730000,22500.0,0.07085668534827862,19.471153846153847,0,0,13,1,0,0,0,2,1,1,2
214,5,55000,17.01,1591,121.3,5,650000,9166.666666666666,0.07619346733668342,10.691389063482088,0,0,13,1,0,0,1,1,2,1,1
215,4,45000,24.3,1248,88.5,5,790000,9000.0,0.07085668534827862,19.471153846153847,0,0,13,1,0,0,1,1,1,1,2
216,4,30000,21.4,1197,83.1,5,620000,6000.0,0.06936560934891485,17.878028404344192,0,0,13,1,0,0,1,0,1,1,2
217,8,50000,17.01,1591,121.3,5,510000,5555.555555555556,0.07619346733668342,10.691389063482088,0,0,13,1,0,0,2,1,2,1,1
218,8,20000,15.37,1196,73.0,5,375000,2222.222222222222,0.06098579782790309,12.851170568561873,0,0,13,1,0,0,2,0,1,0,1
219,4,19843,21.21,1197,81.8,5,620000,3968.6,0.0682804674457429,17.719298245614034,0,0,13,1,0,0,1,0,1,1,2
220,5,40000,18.0,1497,117.3,5,845000,6666.666666666667,0.07830440587449933,12.024048096192384,0,0,13,1,0,0,1,1,1,1,1
221,7,61500,23.4,1248,74.0,5,390000,7687.5,0.059247397918334666,18.75,0,0,13,1,0,0,1,2,1,0,2
222,6,59000,18.0,1198,86.7,5,395000,8428.57142857143,0.07231025854879067,15.025041736227045,0,0,13,1,0,0,1,1,1,1,1
223,3,40000,18.9,1197,81.86,5,450000,10000.0,0.068330550918197,15.789473684210524,0,0,13,1,0,0,0,1,1,1,1
224,8,61000,18.9,1197,82.0,5,325000,6777.777777777777,0.06844741235392321,15.789473684210524,0,0,13,1,0,0,2,2,1,1,1
225,5,70000,25.32,1198,77.0,6,350000,11666.666666666666,0.06422018348623854,21.135225375626046,0,0,13,1,0,0,1,2,1,1,3
226,4,22000,28.4,1248,74.02,5,750000,4400.0,0.05926341072858286,22.756410256410255,0,0,13,1,0,0,1,0,1,0,3
227,11,57977,17.0,1497,118.0,5,299000,4831.416666666667,0.0787716955941255,11.356045424181696,0,0,13,1,0,0,2,1,1,1,1
228,7,48242,20.77,1248,88.76,7,524000,6030.25,0.07106485188150521,16.642628205128204,0,0,13,1,0,0,1,1,1,1,2
229,9,68000,20.0,1399,68.05,5,169000,6800.0,0.048607142857142856,14.295925661186562,0,0,13,1,0,0,2,2,1,0,1
230,7,40000,20.77,1248,88.8,7,500000,5000.0,0.0710968775020016,16.642628205128204,0,0,13,1,0,0,1,1,1,1,2
231,8,113450,23.4,1248,74.0,5,380000,12605.555555555555,0.059247397918334666,18.75,0,0,13,1,0,0,2,3,1,0,2
232,3,80000,20.51,998,67.0,5,400000,20000.0,0.06706706706706707,20.55110220440882,0,0,13,1,0,0,0,2,0,0,2
233,1,1000,20.3,1086,68.0,5,565000,500.0,0.062557497700092,18.69244935543278,0,0,13,1,0,0,0,0,1,0,2
234,6,20292,20.51,998,67.04,5,335000,2898.8571428571427,0.06710710710710711,20.55110220440882,0,0,13,1,0,0,1,0,0,0,2
235,4,60000,24.0,1186,73.97,5,510000,12000.0,0.0623167649536647,20.236087689713322,0,0,13,1,0,0,1,1,1,0,2
236,3,25000,24.04,999,67.0,5,370000,6250.0,0.067,24.064064064064063,0,0,13,1,0,0,0,0,0,0,2
237,15,70000,18.9,998,67.1,5,200000,4375.0,0.06716716716716715,18.937875751503004,0,0,13,1,0,0,3,2,0,0,1
238,3,21000,27.39,1248,74.0,5,625000,5250.0,0.059247397918334666,21.947115384615387,0,0,13,1,0,0,0,0,1,0,3
239,4,30000,15.8,1591,121.3,5,890000,6000.0,0.07619346733668342,9.930861093651792,0,0,13,1,0,0,1,0,2,1,1
240,9,61000,22.32,1582,126.3,5,420000,6100.0,0.07978521794061907,14.108723135271807,0,0,13,1,0,0,2,2,2,2,2
241,4,5743,20.4,1197,83.11,5,500000,1148.6,0.06937395659432387,17.042606516290725,0,0,13,1,0,0,1,0,1,1,2
242,3,24200,18.9,1197,81.86,5,600000,6050.0,0.068330550918197,15.789473684210524,0,0,13,1,0,0,0,0,1,1,1
243,4,57000,27.39,1248,74.0,5,590000,11400.0,0.059247397918334666,21.947115384615387,0,0,13,1,0,0,1,1,1,0,3
244,10,58000,20.36,1197,78.9,5,190000,5272.727272727273,0.06585976627712856,17.009189640768586,0,0,13,1,0,0,2,1,1,1,2
245,4,15000,19.44,1198,67.0,7,500000,3000.0,0.05587989991659716,16.22704507512521,0,0,13,1,0,0,1,0,1,0,1
246,4,10000,23.1,998,67.04,5,450000,2000.0,0.06710710710710711,23.146292585170343,0,0,13,1,0,0,1,0,0,0,2
247,1,10000,20.52,1197,81.8,5,500000,5000.0,0.0682804674457429,17.142857142857142,0,0,13,1,0,0,0,0,1,1,2
248,12,43000,19.7,796,46.3,5,140000,3307.6923076923076,0.05809284818067754,24.748743718592962,0,0,13,1,0,0,2,1,0,0,1
249,8,64000,18.0,1198,86.7,5,349000,7111.111111111111,0.07231025854879067,15.025041736227045,0,0,13,1,0,0,2,2,1,1,1
250,7,30000,20.51,998,67.06,5,325000,3750.0,0.06712712712712712,20.55110220440882,0,0,13,1,0,0,1,0,0,0,2
251,7,63000,17.8,1497,117.3,5,435000,7875.0,0.07830440587449933,11.890447561790246,0,0,13,1,0,0,1,2,1,1,1
252,4,32226,17.8,1497,117.3,5,755000,6445.2,0.07830440587449933,11.890447561790246,0,0,13,1,0,0,1,1,1,1,1
253,7,65000,23.95,998,67.05,5,245000,8125.0,0.06711711711711711,23.997995991983966,0,0,13,1,0,0,1,2,0,0,2
254,3,15000,24.04,999,67.0,5,310000,3750.0,0.067,24.064064064064063,0,0,13,1,0,0,0,0,0,0,2
255,3,32000,19.3,1248,73.9,5,675000,8000.0,0.05916733386709368,15.464743589743591,0,0,13,1,0,0,0,1,1,0,1
256,2,30000,20.52,1197,81.8,5,500000,10000.0,0.0682804674457429,17.142857142857142,0,0,13,1,0,0,0,0,1,1,2
257,11,25000,20.36,1197,78.9,5,300000,2083.3333333333335,0.06585976627712856,17.009189640768586,0,0,13,1,0,0,2,0,1,1,2
258,7,65597,22.7,1498,89.84,5,575000,8199.625,0.05993328885923949,15.153538050734312,0,0,13,1,0,0,1,2,1,1,2
259,4,35000,18.6,1197,81.83,5,550000,7000.0,0.06830550918196995,15.538847117794486,0,0,13,1,0,0,1,1,1,1,1
260,1,7124,21.01,1197,81.8,5,643000,3562.0,0.0682804674457429,17.552213868003342,0,0,13,1,0,0,0,0,1,1,2
261,2,15000,18.1,999,123.24,5,1000000,5000.0,0.12323999999999999,18.11811811811812,0,0,13,1,0,0,0,0,0,1,1
262,5,34000,18.9,1197,82.0,5,550000,5666.666666666667,0.06844741235392321,15.789473684210524,0,0,13,1,0,0,1,1,1,1,1
263,3,40000,20.3,1199,84.0,5,470000,10000.0,0.07,16.930775646371977,0,0,13,1,0,0,0,1,1,1,2
264,7,77000,26.0,1498,98.6,5,525000,9625.0,0.0657771847898599,17.356475300400533,0,0,13,1,0,0,1,2,1,1,3
265,4,15000,19.44,1198,67.0,7,469000,3000.0,0.05587989991659716,16.22704507512521,0,0,13,1,0,0,1,0,1,0,1
266,9,60000,20.92,998,67.1,5,210000,6000.0,0.06716716716716715,20.96192384769539,0,0,13,1,0,0,2,1,0,0,2
267,8,120000,22.74,796,47.3,5,200000,13333.333333333334,0.059347553324968626,28.567839195979897,0,0,13,1,0,0,2,3,0,0,2
268,2,2500,23.01,999,67.0,5,400000,833.3333333333334,0.067,23.033033033033036,0,0,13,1,0,0,0,0,0,0,2
269,5,46500,23.1,998,67.04,5,340000,7750.0,0.06710710710710711,23.146292585170343,0,0,13,1,0,0,1,1,0,0,2
270,16,5000,19.7,796,46.3,5,95000,294.11764705882354,0.05809284818067754,24.748743718592962,0,0,13,1,0,0,3,0,0,0,1
271,9,68000,22.9,1248,74.0,5,381000,6800.0,0.059247397918334666,18.349358974358974,0,0,13,1,0,0,2,2,1,0,2
272,4,20000,28.4,1248,74.02,5,700000,4000.0,0.05926341072858286,22.756410256410255,0,0,13,1,0,0,1,0,1,0,3
273,4,106000,28.09,1248,88.5,5,675000,21200.0,0.07085668534827862,22.50801282051282,0,0,13,1,0,0,1,3,1,1,3
274,6,28000,18.0,1497,117.3,5,670000,4000.0,0.07830440587449933,12.024048096192384,0,0,13,1,0,0,1,0,1,1,1
275,10,55000,17.0,1497,118.0,5,360000,5000.0,0.0787716955941255,11.356045424181696,0,0,13,1,0,0,2,1,1,1,1
276,4,53000,25.83,1498,99.0,5,400000,10600.0,0.06604402935290193,17.242990654205606,0,0,13,1,0,0,1,1,1,1,3
277,7,89000,22.32,1582,126.32,5,470000,11125.0,0.07979785217940619,14.108723135271807,0,0,13,1,0,0,1,2,2,2,2
278,3,22000,24.7,796,47.3,5,304000,5500.0,0.059347553324968626,31.03015075376884,0,0,13,1,0,0,0,0,0,0,2
279,7,69000,26.0,1498,98.6,5,490000,8625.0,0.0657771847898599,17.356475300400533,0,0,13,1,0,0,1,2,1,1,3
280,2,3600,20.52,1197,81.8,5,575000,1200.0,0.0682804674457429,17.142857142857142,0,0,13,1,0,0,0,0,1,1,2
281,2,5000,21.4,1197,83.1,5,686000,1666.6666666666667,0.06936560934891485,17.878028404344192,0,0,13,1,0,0,0,0,1,1,2
282,2,44000,28.4,1248,74.0,5,800000,14666.666666666666,0.059247397918334666,22.756410256410255,0,0,13,1,0,0,0,1,1,0,3
283,3,10000,21.4,1197,83.1,5,680000,2500.0,0.06936560934891485,17.878028404344192,0,0,13,1,0,0,0,0,1,1,2
284,2,22346,17.0,1497,121.36,5,955000,7448.666666666667,0.08101468624833111,11.356045424181696,0,0,13,1,0,0,0,0,1,1,1
285,9,120000,21.9,1396,90.0,5,350000,12000.0,0.06442376521116679,15.687679083094556,0,0,13,1,0,0,2,3,1,1,2
286,1,1000,17.03,1462,103.26,5,800000,500.0,0.07058099794941901,11.6484268125855,0,0,13,1,0,0,0,0,1,1,1
287,16,56700,19.7,796,46.3,5,75000,3335.294117647059,0.05809284818067754,24.748743718592962,0,0,13,1,0,0,3,1,0,0,1
288,3,40000,18.2,1199,88.7,5,670000,10000.0,0.07391666666666667,15.179316096747288,0,0,13,1,0,0,0,1,1,1,1
289,9,28000,19.7,796,46.3,5,180000,2800.0,0.05809284818067754,24.748743718592962,0,0,13,1,0,0,2,0,0,0,1
290,4,35000,18.9,1197,81.86,5,490000,7000.0,0.068330550918197,15.789473684210524,0,0,13,1,0,0,1,1,1,1,1
291,4,20000,21.4,1197,83.1,5,550000,4000.0,0.06936560934891485,17.878028404344192,0,0,13,1,0,0,1,0,1,1,2
292,7,40000,20.36,1197,78.9,5,350000,5000.0,0.06585976627712856,17.009189640768586,0,0,13,1,0,0,1,1,1,1,2
293,9,74000,20.0,1399,68.05,5,190000,7400.0,0.048607142857142856,14.295925661186562,0,0,13,1,0,0,2,2,1,0,1
294,7,46500,20.45,1461,83.8,5,460000,5812.5,0.0573187414500684,13.997262149212867,0,0,13,1,0,0,1,1,1,1,2
295,2,8000,21.21,1197,81.8,5,650000,2666.6666666666665,0.0682804674457429,17.719298245614034,0,0,13,1,0,0,0,0,1,1,2
296,5,120000,28.09,1248,88.5,5,700000,20000.0,0.07085668534827862,22.50801282051282,0,0,13,1,0,0,1,3,1,1,3
297,4,34000,20.4,1197,81.8,5,455000,6800.0,0.0682804674457429,17.042606516290725,0,0,13,1,0,0,1,1,1,1,2
298,7,54000,22.0,1197,81.8,5,365000,6750.0,0.0682804674457429,18.379281537176272,0,0,13,1,0,0,1,1,1,1,2
299,7,11275,19.1,1197,85.8,5,470000,1409.375,0.07161936560934891,15.95655806182122,0,0,13,1,0,0,1,0,1,1,1
300,9,48000,22.9,1248,74.0,5,400000,4800.0,0.059247397918334666,18.349358974358974,0,0,13,1,0,0,2,1,1,0,2
301,6,68000,19.87,1461,83.8,5,550000,9714.285714285714,0.0573187414500684,13.600273785078713,0,0,13,1,0,0,1,2,1,1,1
302,3,31500,28.4,1248,74.02,5,740000,7875.0,0.05926341072858286,22.756410256410255,0,0,13,1,0,0,0,1,1,0,3
303,8,73000,25.8,1498,98.6,5,325000,8111.111111111111,0.0657771847898599,17.222963951935917,0,0,13,1,0,0,2,2,1,1,3
304,1,10000,20.7,1197,81.86,5,600000,5000.0,0.068330550918197,17.293233082706767,0,0,13,1,0,0,0,0,1,1,2
305,11,30000,20.36,1197,78.9,5,300000,2500.0,0.06585976627712856,17.009189640768586,0,0,13,1,0,0,2,0,1,1,2
306,5,83000,26.6,998,58.16,5,345000,13833.333333333334,0.058218218218218216,26.653306613226455,0,0,13,1,0,0,1,2,0,0,3
307,6,34000,20.4,1197,81.8,5,400000,4857.142857142857,0.0682804674457429,17.042606516290725,0,0,13,1,0,0,1,1,1,1,2
308,7,45120,25.8,1498,98.6,5,367000,5640.0,0.0657771847898599,17.222963951935917,0,0,13,1,0,0,1,1,1,1,3
309,2,15000,18.9,1197,81.86,5,535000,5000.0,0.068330550918197,15.789473684210524,0,0,13,1,0,0,0,0,1,1,1
310,2,15000,19.34,1462,103.0,7,805000,5000.0,0.07040328092959672,13.228454172366622,0,0,13,1,0,0,0,0,1,1,1
311,9,64000,20.36,1197,78.9,5,250000,6400.0,0.06585976627712856,17.009189640768586,0,0,13,1,0,0,2,2,1,1,2
312,5,65000,24.3,1248,88.5,5,675000,10833.333333333334,0.07085668534827862,19.471153846153847,0,0,13,1,0,0,1,2,1,1,2
313,6,84000,28.4,1248,74.0,5,425000,12000.0,0.059247397918334666,22.756410256410255,0,0,13,1,0,0,1,2,1,0,3
314,6,33000,22.74,796,47.3,5,260000,4714.285714285715,0.059347553324968626,28.567839195979897,0,0,13,1,0,0,1,1,0,0,2
315,5,55670,17.8,1497,117.3,5,700000,9278.333333333334,0.07830440587449933,11.890447561790246,0,0,13,1,0,0,1,1,1,1,1
316,4,50000,27.39,1248,74.0,5,560000,10000.0,0.059247397918334666,21.947115384615387,0,0,13,1,0,0,1,1,1,0,3
317,2,18000,19.01,1462,103.26,7,800000,6000.0,0.07058099794941901,13.002735978112176,0,0,13,1,0,0,0,0,1,1,1
318,6,10000,18.9,1197,82.0,5,350000,1428.5714285714287,0.06844741235392321,15.789473684210524,0,0,13,1,0,0,1,0,1,1,1
319,3,50000,17.5,1373,91.1,7,700000,12500.0,0.0663027656477438,12.745812090313184,0,0,13,1,0,0,0,1,1,1,1
320,12,76963,17.5,1298,85.8,5,230000,5920.2307692307695,0.06605080831408776,13.482280431432974,0,0,13,1,0,0,2,2,1,1,1
321,5,45000,30.46,796,47.3,5,350000,7500.0,0.059347553324968626,38.266331658291456,0,0,13,1,0,0,1,1,0,0,3
322,3,25000,27.39,1248,74.0,5,825000,6250.0,0.059247397918334666,21.947115384615387,0,0,13,1,0,0,0,0,1,0,3
323,3,10103,25.17,799,53.3,5,325000,2525.75,0.06662499999999999,31.501877346683354,0,0,13,1,0,0,0,0,0,0,3
324,2,30000,23.1,998,67.04,5,400000,10000.0,0.06710710710710711,23.146292585170343,0,0,13,1,0,0,0,0,0,0,2
325,6,35213,22.54,1396,88.73,5,535000,5030.428571428572,0.06351467430207589,16.146131805157594,0,0,13,1,0,0,1,1,1,1,2
326,6,35000,18.9,1197,82.0,5,356000,5000.0,0.06844741235392321,15.789473684210524,0,0,13,1,0,0,1,1,1,1,1
327,3,34500,21.94,1196,61.7,5,360000,8625.0,0.051545530492898915,18.344481605351174,0,0,13,1,0,0,0,1,1,0,2
328,4,50000,24.52,1248,88.5,7,700000,10000.0,0.07085668534827862,19.647435897435898,0,0,13,1,0,0,1,1,1,1,2
329,5,30000,18.9,1197,82.0,5,390000,5000.0,0.06844741235392321,15.789473684210524,0,0,13,1,0,0,1,0,1,1,1
330,10,83000,18.9,998,67.1,5,180000,7545.454545454545,0.06716716716716715,18.937875751503004,0,0,13,1,0,0,2,2,0,0,1
331,7,70000,15.0,1598,103.52,5,425000,8750.0,0.06474046278924328,9.386733416770964,0,0,13,1,0,0,1,2,2,1,0
332,2,50000,19.0,1194,94.68,5,650000,16666.666666666668,0.07923012552301256,15.912897822445562,0,0,13,1,0,0,0,1,1,1,1
333,9,60000,22.9,1248,74.0,5,400000,6000.0,0.059247397918334666,18.349358974358974,0,0,13,1,0,0,2,1,1,0,2
334,12,51000,17.0,1497,118.0,5,275000,3923.076923076923,0.0787716955941255,11.356045424181696,0,0,13,1,0,0,2,1,1,1,1
335,10,40000,19.7,796,46.3,5,170000,3636.3636363636365,0.05809284818067754,24.748743718592962,0,0,13,1,0,0,2,1,0,0,1
336,7,70000,23.95,998,67.05,5,250000,8750.0,0.06711711711711711,23.997995991983966,0,0,13,1,0,0,1,2,0,0,2
337,8,70000,18.6,1197,85.8,5,350000,7777.777777777777,0.07161936560934891,15.538847117794486,0,0,13,1,0,0,2,2,1,1,1
338,5,50000,18.6,1197,81.83,5,480000,8333.333333333334,0.06830550918196995,15.538847117794486,0,0,13,1,0,0,1,1,1,1,1
339,4,30000,21.21,1197,81.8,5,690000,6000.0,0.0682804674457429,17.719298245614034,0,0,13,1,0,0,1,0,1,1,2
340,6,60000,26.21,1248,88.5,5,670000,8571.42857142857,0.07085668534827862,21.001602564102566,0,0,13,1,0,0,1,1,1,1,3
341,10,50000,20.92,998,67.1,5,250000,4545.454545454545,0.06716716716716715,20.96192384769539,0,0,13,1,0,0,2,1,0,0,2
342,2,15000,17.0,1591,121.3,5,1030000,5000.0,0.07619346733668342,10.685103708359522,0,0,13,1,0,0,0,0,2,1,1
343,16,33650,18.9,998,67.1,5,110000,1979.4117647058824,0.06716716716716715,18.937875751503004,0,0,13,1,0,0,3,1,0,0,1
344,6,35000,18.6,1197,81.83,5,470000,5000.0,0.06830550918196995,15.538847117794486,0,0,13,1,0,0,1,1,1,1,1
345,6,30000,20.4,1197,81.8,5,370000,4285.714285714285,0.0682804674457429,17.042606516290725,0,0,13,1,0,0,1,0,1,1,2
346,3,100000,23.1,998,67.04,5,450000,25000.0,0.06710710710710711,23.146292585170343,0,0,13,1,0,0,0,2,0,0,2
347,5,58000,26.2,998,58.2,5,275000,9666.666666666666,0.05825825825825826,26.25250501002004,0,0,13,1,0,0,1,1,0,0,3
348,2,4000,21.21,1197,81.8,5,731000,1333.3333333333333,0.0682804674457429,17.719298245614034,0,0,13,1,0,0,0,0,1,1,2
349,5,60000,20.51,998,67.04,5,380000,10000.0,0.06710710710710711,20.55110220440882,0,0,13,1,0,0,1,1,0,0,2
350,3,60000,21.5,1497,108.5,5,900000,15000.0,0.07242990654205607,14.362057448229791,0,0,13,1,0,0,0,1,1,1,2
351,5,34000,18.0,1198,86.7,5,500000,5666.666666666667,0.07231025854879067,15.025041736227045,0,0,13,1,0,0,1,1,1,1,1
352,4,42000,20.63,1198,67.06,5,330000,8400.0,0.05592994161801501,17.220367278797998,0,0,13,1,0,0,1,1,1,0,2
353,8,80000,22.32,1582,126.3,5,540000,8888.888888888889,0.07978521794061907,14.108723135271807,0,0,13,1,0,0,2,2,2,2,2
354,5,35200,14.7,1496,120.69,5,725000,5866.666666666667,0.08062124248496993,9.82620320855615,0,0,13,1,0,0,1,1,1,1,0
355,1,3700,18.6,1197,81.86,5,765000,1850.0,0.068330550918197,15.538847117794486,0,0,13,1,0,0,0,0,1,1,1
356,5,25000,20.51,998,67.04,5,380000,4166.666666666667,0.06710710710710711,20.55110220440882,0,0,13,1,0,0,1,0,0,0,2
357,2,15000,21.21,1197,81.8,5,600000,5000.0,0.0682804674457429,17.719298245614034,0,0,13,1,0,0,0,0,1,1,2
358,2,30000,17.0,1197,110.0,5,1130000,10000.0,0.09181969949916527,14.202172096908939,0,0,13,1,0,0,0,0,1,1,1
359,1,35000,21.21,1197,81.8,5,670000,17500.0,0.0682804674457429,17.719298245614034,0,0,13,1,0,0,0,1,1,1,2
360,6,70000,25.8,1498,98.6,5,350000,10000.0,0.0657771847898599,17.222963951935917,0,0,13,1,0,0,1,2,1,1,3
361,6,84003,26.59,1248,74.0,5,530000,12000.42857142857,0.059247397918334666,21.306089743589745,0,0,13,1,0,0,1,2,1,0,3
362,8,31000,20.92,998,67.1,5,230000,3444.4444444444443,0.06716716716716715,20.96192384769539,0,0,13,1,0,0,2,1,0,0,2
363,8,80000,22.7,1498,89.84,5,475000,8888.888888888889,0.05993328885923949,15.153538050734312,0,0,13,1,0,0,2,2,1,1,2
364,2,6000,17.0,1198,108.5,5,750000,2000.0,0.09049207673060884,14.190317195325543,0,0,13,1,0,0,0,0,1,1,1
365,4,30000,18.7,1199,88.7,5,525000,6000.0,0.07391666666666667,15.596330275229356,0,0,13,1,0,0,1,0,1,1,1
366,7,10000,18.6,1197,81.83,5,535000,1250.0,0.06830550918196995,15.538847117794486,0,0,13,1,0,0,1,0,1,1,1
367,5,62150,23.26,1197,88.5,5,485000,10358.333333333334,0.07387312186978297,19.431913116123642,0,0,13,1,0,0,1,2,1,1,2
368,6,63000,25.83,1498,99.0,5,475000,9000.0,0.06604402935290193,17.242990654205606,0,0,13,1,0,0,1,2,1,1,3
369,7,80000,24.0,1120,70.0,5,300000,10000.0,0.06244424620874219,21.428571428571427,0,0,13,1,0,0,1,2,1,0,2
370,5,71000,24.7,796,47.3,5,299000,11833.333333333334,0.059347553324968626,31.03015075376884,0,0,13,1,0,0,1,2,0,0,2
371,4,52000,24.52,1248,88.5,7,695000,10400.0,0.07085668534827862,19.647435897435898,0,0,13,1,0,0,1,1,1,1,2
372,8,70000,18.5,1197,82.85,5,400000,7777.777777777777,0.06915692821368948,15.455304928989138,0,0,13,1,0,0,2,2,1,1,1
373,1,20000,20.7,1197,81.86,5,650000,10000.0,0.068330550918197,17.293233082706767,0,0,13,1,0,0,0,0,1,1,2
374,6,70000,24.0,1120,70.0,5,455000,10000.0,0.06244424620874219,21.428571428571427,0,0,13,1,0,0,1,2,1,0,2
375,13,100000,18.9,1061,67.0,5,150000,7142.857142857143,0.06308851224105462,17.813383600377,0,0,13,1,0,0,3,2,1,0,1
376,3,50000,17.8,1198,86.7,5,550000,12500.0,0.07231025854879067,14.858096828046746,0,0,13,1,0,0,0,1,1,1,1
377,6,67000,22.54,1396,88.73,5,500000,9571.42857142857,0.06351467430207589,16.146131805157594,0,0,13,1,0,0,1,2,1,1,2
378,8,70000,22.32,1582,126.3,5,365000,7777.777777777777,0.07978521794061907,14.108723135271807,0,0,13,1,0,0,2,2,2,2,2
379,2,21100,18.1,1199,88.7,5,775000,7033.333333333333,0.07391666666666667,15.095913261050876,0,0,13,1,0,0,0,0,1,1,1
380,6,50000,18.9,1197,82.0,5,310000,7142.857142857143,0.06844741235392321,15.789473684210524,0,0,13,1,0,0,1,1,1,1,1
381,2,27594,18.27,998,118.35,5,995000,9198.0,0.11846846846846847,18.306613226452907,0,0,13,1,0,0,0,0,0,1,1
382,9,70000,19.81,1086,68.05,5,190000,7000.0,0.06260349586016559,18.24125230202578,0,0,13,1,0,0,2,2,1,0,1
383,2,25000,17.5,1199,88.7,5,906000,8333.333333333334,0.07391666666666667,14.595496246872393,0,0,13,1,0,0,0,0,1,1,1
384,4,35000,23.0,1498,98.96,5,785000,7000.0,0.06601734489659773,15.353805073431241,0,0,13,1,0,0,1,1,1,1,2
385,10,11266,20.92,998,67.1,5,235000,1024.1818181818182,0.06716716716716715,20.96192384769539,0,0,13,1,0,0,2,0,0,0,2
386,2,12005,17.99,1462,103.2,6,1200000,4001.6666666666665,0.07053998632946001,12.305061559507523,0,0,13,1,0,0,0,0,1,1,1
387,10,119000,17.0,1497,118.0,5,400000,10818.181818181818,0.0787716955941255,11.356045424181696,0,0,13,1,0,0,2,3,1,1,1
388,2,11000,21.4,1197,83.1,5,535000,3666.6666666666665,0.06936560934891485,17.878028404344192,0,0,13,1,0,0,0,0,1,1,2
389,5,47612,21.13,1498,108.6,5,590000,7935.333333333333,0.0724482988659106,14.105473965287048,0,0,13,1,0,0,1,1,1,1,2
390,5,41000,25.17,799,53.3,5,235000,6833.333333333333,0.06662499999999999,31.501877346683354,0,0,13,1,0,0,1,1,0,0,3
391,6,120000,20.51,998,67.04,5,300000,17142.85714285714,0.06710710710710711,20.55110220440882,0,0,13,1,0,0,1,3,0,0,2
392,1,10000,21.21,1197,81.8,5,615000,5000.0,0.0682804674457429,17.719298245614034,0,0,13,1,0,0,0,0,1,1,2
393,5,50000,25.17,799,53.3,5,250000,8333.333333333334,0.06662499999999999,31.501877346683354,0,0,13,1,0,0,1,1,0,0,3
394,2,14000,19.3,1248,73.9,5,725000,4666.666666666667,0.05916733386709368,15.464743589743591,0,0,13,1,0,0,0,0,1,0,1
395,3,10000,23.01,999,67.0,5,350000,2500.0,0.067,23.033033033033036,0,0,13,1,0,0,0,0,0,0,2
396,4,70000,20.51,998,67.04,5,360000,14000.0,0.06710710710710711,20.55110220440882,0,0,13,1,0,0,1,2,0,0,2
397,6,70000,25.1,1498,98.6,5,700000,10000.0,0.0657771847898599,16.755674232309747,0,0,13,1,0,0,1,2,1,1,3
398,10,64471,15.26,1598,103.5,5,285000,5861.0,0.0647279549718574,9.549436795994993,0,0,13,1,0,0,2,2,2,1,1
399,17,50000,18.9,998,67.1,5,62000,2777.777777777778,0.06716716716716715,18.937875751503004,0,0,13,1,0,0,3,1,0,0,1
400,3,20000,20.89,1197,81.8,5,550000,5000.0,0.0682804674457429,17.451963241436925,0,0,13,1,0,0,0,0,1,1,2
401,4,33869,17.8,1198,86.7,5,527000,6773.8,0.07231025854879067,14.858096828046746,0,0,13,1,0,0,1,1,1,1,1
402,7,70000,19.1,1197,85.8,5,384000,8750.0,0.07161936560934891,15.95655806182122,0,0,13,1,0,0,1,2,1,1,1
403,12,67000,20.36,1197,78.9,5,210000,5153.846153846154,0.06585976627712856,17.009189640768586,0,0,13,1,0,0,2,2,1,1,2
404,6,50000,25.2,1248,74.0,5,500000,7142.857142857143,0.059247397918334666,20.192307692307693,0,0,13,1,0,0,1,1,1,0,3
